AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|SufficientData|Season|Median|Independent|tau|z|p_z|chi_sq|p_chi_sq|SennSlope|SennIntercept|Trend
1|Alligator Harbor Aquatic Preserve|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPAH|Salinity|bottom|307|2|2007|2008|FALSE|||||||||||
1|Alligator Harbor Aquatic Preserve|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPAH2|Salinity|bottom|88|1|2019|2019|FALSE|||||||||||
1|Alligator Harbor Aquatic Preserve|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPFS|Salinity|bottom|110|1|2019|2019|FALSE|||||||||||
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|All|21.6410526315789|TRUE|-0.0007|-0.1458|0.8841|87.7612|0|-0.00223214285714286|21.6388034197825|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|1|19.2927083333333|TRUE|-0.0945|-3.3169|0.0009|||-0.160677083333333|21.783203125|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|2|16.2166666666667|TRUE|-0.1167|-3.9428|0.0001|||-0.179704861111111|19.0919444444444|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|3|15.0208333333333|TRUE|0.0037|0.128|0.8981|||0.00681186868686864|14.9118434343434|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|4|16.7635416666667|TRUE|-0.0907|-3.1828|0.0015|||-0.211770833333333|20.151875|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|5|22.9614583333333|TRUE|-0.1009|-3.5539|0.0004|||-0.23030303030303|26.6463068181818|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|6|27.1010416666667|TRUE|0.071|2.464|0.0137|||0.130264593562466|25.0168081696672|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|7|26.7381688596491|TRUE|0.0856|2.8536|0.0043|||0.1630859375|24.1287938596491|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|8|25.425|TRUE|0.072|2.5572|0.0106|||0.149305555555556|23.0361111111111|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|9|23.1260416666667|TRUE|-0.025|-0.8358|0.4033|||-0.0452452910564612|23.8047210325136|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|10|22.3291666666667|TRUE|0.0348|1.1623|0.2451|||0.0521726845063538|21.494403714565|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|11|23.0166666666667|TRUE|0.0952|3.215|0.0013|||0.131801470588235|20.9078431372549|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Salinity|bottom|6367|21|2002|2022|TRUE|12|20.94375|TRUE|0.0648|2.2988|0.0215|||0.114062499999999|19.11875|0
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Salinity|bottom|8768|28|1995|2022|TRUE|All|9.496875|TRUE|0.0211|2.9191|0.0035|121.4047|0|0.0137731481481481|8.54242586916312|1
