AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|SufficientData|Season|Median|Independent|tau|z|p_z|chi_sq|p_chi_sq|SennSlope|SennIntercept|Trend
1|Alligator Harbor Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
2|Apalachicola Bay Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
3|Apalachicola National Estuarine Research Reserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|CMMerritt|Dissolved Oxygen Saturation|surface|1098|4|2014|2017|FALSE|||||||||||
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|All|98.81851976375|TRUE|0.1459|10.2711|0|236.9548|0|2.64347649326118|83.9063304148126|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|1|104.659938280488|TRUE|-0.2488|-4.3051|0|||-3.1599013081468|126.779247437515|-1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|2|103.643897621532|TRUE|-0.2148|-3.5496|0.0004|||-2.77278625347985|123.053401395891|-1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|3|104.128370771714|TRUE|-0.1669|-2.8875|0.0039|||-1.56923458162482|115.113012843088|-1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|4|101.296828873591|TRUE|0.1891|3.2745|0.0011|||2.23262691752877|85.6684404508893|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|5|103.035213788611|TRUE|0.284|5.3985|0|||3.71852965305618|77.0055062172178|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|6|92.7004438895|TRUE|0.2932|5.501|0|||6.98928016143877|43.7754827594286|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|7|87.6064795475862|TRUE|0.4215|8.0392|0|||8.725059581402|26.5310624777722|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|8|89.036875775|TRUE|0.3982|7.5957|0|||8.15315414608515|31.964796752404|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|9|89.6065722403148|TRUE|0.4422|8.2985|0|||7.0516443420633|40.2450618458717|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|10|91.7276607461905|TRUE|0.1219|2.3314|0.0197|||1.36906290963636|82.144220378736|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|11|97.0725049225|TRUE|0.095|1.7869|0.0739|||1.18198964201389|88.7985774284028|1
4|Banana River Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|IRLB04|Dissolved Oxygen Saturation|surface|1755|10|2012|2021|TRUE|12|105.631570740625|TRUE|-0.0813|-1.5055|0.1322|||-1.29812961972222|114.718478078681|-1
5|Big Bend Seagrasses Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
7|Biscayne Bay-Cape Florida to Monroe County Line Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
6|Biscayne Bay Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
8|Boca Ciega Bay Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
9|Cape Haze Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
10|Cape Romano-Ten Thousand Islands Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
11|Cockroach Bay Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
13|Coupon Bight Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
14|Estero Bay Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
15|Florida Keys National Marine Sanctuary||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
16|Fort Clinch State Park Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
17|Fort Pickens State Park Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|All|82.6041666666667|TRUE|-0.068|-8.558|0|110.2588|0|-0.118923611111111|82.5378472222223|-1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|1|93.1364583333333|TRUE|-0.1294|-4.9388|0|||-0.1734375|94.8708333333333|-1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|2|93.60625|TRUE|-0.2252|-8.0714|0|||-0.277083333333335|96.6541666666667|-1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|3|90.059375|TRUE|0.0378|1.4046|0.1601|||0.0494130291005286|89.5652447089947|1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|4|85.5348958333333|TRUE|0.0472|1.6982|0.0895|||0.0635416666666661|84.8994791666667|1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|5|80.6041666666667|TRUE|0.0201|0.7018|0.4828|||0.0356626157407409|80.1762152777778|1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|6|74.2958333333333|TRUE|-0.1244|-4.3656|0|||-0.27363782051282|77.3058493589744|-1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|7|72.046875|TRUE|-0.0621|-2.1678|0.0302|||-0.157201244212963|73.7760886863426|-1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|8|65.9|TRUE|-0.0963|-3.4782|0.0005|||-0.290814393939394|68.808143939394|-1
19|Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|bottom|7024|22|2001|2022|TRUE|9|67.0791666666667|TRUE|0.0013|0.0449|0.9642|||0.00374999999999943|67.0454166666667|1
