AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|SufficientData|Season|Median|Independent|tau|z|p_z|chi_sq|p_chi_sq|SennSlope|SennIntercept|Trend
1|Alligator Harbor Aquatic Preserve|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPAH|Water Temperature|bottom|307|2|2007|2008|FALSE|||||||||||
1|Alligator Harbor Aquatic Preserve|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPAH2|Water Temperature|bottom|88|1|2019|2019|FALSE|||||||||||
1|Alligator Harbor Aquatic Preserve|468|Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring|CPFS|Water Temperature|bottom|110|1|2019|2019|FALSE|||||||||||
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|All|23.2291666666667|TRUE|0.0499|6.1429|0|76.5583|0|0.025416666666667|23.2481597222222|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|1|13.5125|TRUE|0.0492|1.7829|0.0746|||0.0350490196078431|12.9517156862745|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|2|14.8494791666667|TRUE|0.1138|3.8862|0.0001|||0.0729166666666667|13.6828125|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|3|18.7786458333333|TRUE|0.0884|3.1272|0.0018|||0.0630208333333333|17.7072916666667|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|4|22.2208333333333|TRUE|0.0296|1.0569|0.2906|||0.0188172743055555|21.9197569444444|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|5|26.3057291666667|TRUE|0.0087|0.3107|0.756|||0.0043981481481481|26.2353587962963|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|6|29.2927083333333|TRUE|0.0029|0.1015|0.9192|||0.00104166666666673|29.2760416666667|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|7|30.0671875|TRUE|0.0362|1.2739|0.2027|||0.0105208333333334|29.8988541666667|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|8|30.0416666666667|TRUE|0.0075|0.2692|0.7878|||0.0024739583333333|30.0020833333333|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|9|28.2375|TRUE|-0.0012|-0.041|0.9673|||-0.000486673414304853|28.2448001012146|-1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|10|24.521875|TRUE|-0.0059|-0.1995|0.8419|||-0.00364583333333324|24.5765625|-1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|11|18.8791666666667|TRUE|0.0077|0.2676|0.789|||0.00520833333333325|18.7958333333333|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbwq|Water Temperature|bottom|6590|21|2002|2022|TRUE|12|15.2135416666667|TRUE|0.2541|9.0438|0|||0.166105769230769|12.5558493589744|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|All|24.0604166666667|TRUE|0.0453|6.4079|0|70.8873|0|0.0186848958333334|23.4539700776144|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|1|14.1583333333333|TRUE|0.0188|0.7547|0.4504|||0.0131249999999998|13.9877083333333|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|2|15.8854166666667|TRUE|0.0048|0.1921|0.8477|||0.00300925925925929|15.843287037037|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|3|19.2020833333333|TRUE|0.0733|3.0465|0.0023|||0.04622668997669|18.6011363636364|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|4|22.8291666666667|TRUE|0.0386|1.5355|0.1247|||0.01953125|22.5752604166667|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|5|26.9072916666667|TRUE|-0.0277|-1.15|0.2501|||-0.0112500000000001|27.0535416666667|-1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|6|29.2354166666667|TRUE|0.1257|5.0776|0|||0.0359374999999993|28.8041666666667|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|7|30.1067708333333|TRUE|-0.0272|-1.1157|0.2645|||-0.00576923076923072|30.1760016025641|-1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|8|30.1677083333333|TRUE|-0.016|-0.6694|0.5032|||-0.00397953216374276|30.2154627192983|-1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|9|28.9604166666667|TRUE|0.07|2.8735|0.0041|||0.023263888888889|28.6579861111111|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|10|25.11875|TRUE|0.1265|5.2322|0|||0.0655058551198258|24.3326797385621|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|11|19.5458333333333|TRUE|0.0119|0.479|0.6319|||0.00706018518518518|19.4611111111111|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|Water Temperature|bottom|8922|28|1995|2022|TRUE|12|15.8567708333333|TRUE|0.1437|5.9092|0|||0.102130298041202|14.6312072568389|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|All|24.0328125|TRUE|0.0799|11.3972|0|64.5787|0|0.0331845238095238|23.1644484747024|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|1|14.178125|TRUE|0.0232|0.955|0.3396|||0.0162621897163122|13.9667165336879|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|2|15.884375|TRUE|0.0511|2.0529|0.0401|||0.0328703703703702|15.4570601851852|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|3|19.4411458333333|TRUE|0.0528|2.1561|0.0311|||0.0335875496031746|18.9877139136905|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|4|22.8713541666667|TRUE|0.0699|2.8728|0.0041|||0.0358723958333334|22.4050130208333|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|5|26.9437610815603|TRUE|0.0195|0.8086|0.4188|||0.00784517973856206|26.841773744959|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|6|29.2552083333333|TRUE|0.1351|5.5261|0|||0.0370833333333335|28.773125|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|7|30.1359375|TRUE|0.0498|2.063|0.0391|||0.0112103174603174|29.9902033730159|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|8|30.2099702380952|TRUE|0.0393|1.6476|0.0994|||0.0103067129629629|30.0759829695767|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|9|28.8989583333333|TRUE|0.1412|5.8374|0|||0.0459429824561403|28.3246710526316|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|10|25.0203125|TRUE|0.178|7.3317|0|||0.0913690476190478|23.9238839285714|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|11|19.3578125|TRUE|0.0291|1.1824|0.2371|||0.0186679292929293|19.1337973484849|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|Water Temperature|bottom|9056|28|1995|2022|TRUE|12|15.65625|TRUE|0.1679|6.9655|0|||0.127237866300366|14.1293956043956|1
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|Water Temperature|bottom|1798|6|2017|2022|FALSE|||||||||||
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|Water Temperature|bottom|1805|6|2017|2022|FALSE|||||||||||
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|All|23.6251582278481|TRUE|0.0502|4.7839|0|63.9956|0|0.0321129943502825|22.4773590686373|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|1|13.2540084388186|TRUE|0.0421|1.2467|0.2125|||0.0564855623100305|12.124297192618|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|2|14.8657625603433|TRUE|0.2449|6.6814|0|||0.290112426739156|9.06351402556017|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|3|18.0373949579832|TRUE|0.1934|5.4884|0|||0.232499999999999|13.3873949579832|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|4|21.5495726495727|TRUE|0.0147|0.4424|0.6582|||0.0100301906009019|21.3489688375546|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|5|25.5153846153846|TRUE|0.0396|1.2521|0.2105|||0.0287239483442015|24.9696295968448|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|6|28.6937860446262|TRUE|-0.0412|-1.3072|0.1912|||-0.022863005050505|29.1281831405858|-1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|7|29.863829787234|TRUE|0.0139|0.4494|0.6531|||0.00645833333333338|29.7411214539007|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|8|29.8523494816587|TRUE|0.011|0.3452|0.73|||0.00566001899335254|29.744809120785|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|9|28.4170833333333|TRUE|-0.033|-0.981|0.3266|||-0.0198802158590102|28.8146876505135|-1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|10|25.0357492997199|TRUE|0.107|3.3398|0.0008|||0.0733333333333333|23.6057492997199|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|11|19.3137692577031|TRUE|0.0326|1.0005|0.3171|||0.026166195792436|18.8035284397506|1
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|Water Temperature|surface|4966|17|2005|2021|TRUE|12|15.9708333333333|TRUE|0.0433|1.3502|0.177|||0.0440863977571723|15.0891053781899|1
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apabpwq|Water Temperature|bottom|532|3|2020|2022|FALSE|||||||||||
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|Water Temperature|bottom|6830|21|2002|2022|TRUE|All|23.5802083333333|TRUE|0.0666|8.0496|0|79.7686|0|0.03125|23.0608796296296|1
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|Water Temperature|bottom|6830|21|2002|2022|TRUE|1|13.746875|TRUE|0.0775|2.7424|0.0061|||0.0552083333333333|12.8635416666667|1
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|Water Temperature|bottom|6830|21|2002|2022|TRUE|2|14.9958333333333|TRUE|0.1108|3.8598|0.0001|||0.0713541666666666|13.8541666666667|1
3|Apalachicola National Estuarine Research Reserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apacpwq|Water Temperature|bottom|6830|21|2002|2022|TRUE|3|18.665625|TRUE|0.0875|3.1614|0.0016|||0.0649503968253967|17.6264186507937|1
